13 24 -1.81832E+01 -5.08709E+00  80  0.00  0.00 -1.00  1.06693E+00
13 25  2.13196E+01 -1.78146E+00  80  0.00  0.00 -1.00  1.52030E+00
13 26 -2.09781E+01 -1.80075E+01  80  0.00  0.00 -1.00  1.04359E+00
13 27 -1.12588E+01 -2.66794E+01  80  0.00  0.00 -1.00  1.08574E+00
13 28 -1.07862E+00  3.18125E+01  80  0.00  0.00 -1.00  1.47961E+00
13 29  3.27366E+01 -3.51549E+01  80  0.00  0.00 -1.00  1.29224E+00
13 30  3.23722E+01  3.61824E-01  80  0.00  0.00 -1.00  1.15518E+00
13 31  1.30335E+00 -1.44774E+01  80  0.00  0.00 -1.00  1.05429E+00
13 32  3.89314E+01 -4.81873E-01  80  0.00  0.00 -1.00  1.05177E+00
13 33 -1.87085E+01 -3.27414E+01  80  0.00  0.00 -1.00  1.04037E+00
13 34  3.58211E+01 -3.41001E+01  80  0.00  0.00 -1.00  1.01440E+00
13 35  5.65529E-02 -9.26865E+00  80  0.00  0.00 -1.00  1.06070E+00
13 36 -1.78335E+01  3.31054E+01  80  0.00  0.00 -1.00  1.01073E+00
13 37  2.37978E+00 -2.84435E+00  80  0.00  0.00 -1.00  1.00386E+00
13 38  3.52784E+01 -3.59933E+01  80  0.00  0.00 -1.00  1.04399E+00
13 39  2.09211E+01  2.16164E+01  80  0.00  0.00 -1.00  1.05956E+00
13 40  2.62254E+01 -2.99708E+01  80  0.00  0.00 -1.00  6.90928E+00
13 41 -3.87306E+01  1.50764E+01  80  0.00  0.00 -1.00  1.33975E+00
13 42  2.94598E+01  1.03635E+01  80  0.00  0.00 -1.00  1.21958E+00
13 43  1.88980E+01  1.80330E+01  80  0.00  0.00 -1.00  1.11648E+00
13 44  3.99566E+01  3.10858E+01  80  0.00  0.00 -1.00  9.98629E-01
13 45 -2.13444E+01 -1.54943E+01  80  0.00  0.00 -1.00  9.96769E-01
13 46 -1.19188E+01  1.06188E+00  80  0.00  0.00 -1.00  1.18588E+00
13 47  7.28909E+00  2.76785E+01  80  0.00  0.00 -1.00  1.40075E+00
13 48 -7.03354E+00  2.73208E+01  80  0.00  0.00 -1.00  1.16539E+00
13 49 -1.84546E+01 -6.76844E+00  80  0.00  0.00 -1.00  1.49523E+00
13 50  2.98431E+00 -2.56662E+00  80  0.00  0.00 -1.00  1.18393E+00
13 51 -1.70230E+01 -2.57338E+01  80  0.00  0.00 -1.00  1.31128E+01
13 52 -2.77024E+01  5.73238E+00  80  0.00  0.00 -1.00  1.10333E+00
13 53  2.41924E+01 -3.73557E+01  80  0.00  0.00 -1.00  1.04628E+00
13 54  2.75599E+00 -1.21593E-01  80  0.00  0.00 -1.00  1.06482E+00
13 55  3.64289E+01  1.98634E+01  80  0.00  0.00 -1.00  1.31388E+00
13 56  4.36670E+00  3.12590E+01  80  0.00  0.00 -1.00  1.05184E+00
13 57  9.98793E+00  2.73632E+01  80  0.00  0.00 -1.00  1.21089E+00
13 58 -2.72186E+01 -2.29799E+01  80  0.00  0.00 -1.00  1.02883E+00
13 59  1.71768E+01 -2.95658E+01  80  0.00  0.00 -1.00  1.02857E+00
13 60 -3.27208E+01 -1.80330E+01  80  0.00  0.00 -1.00  1.04835E+00
13 61 -3.97600E+01 -6.85656E+00  80  0.00  0.00 -1.00  1.04108E+00
13 62 -3.78499E+01  1.67856E+01  80  0.00  0.00 -1.00  9.94619E-01
13 63  3.50318E+01 -2.08072E+01  80  0.00  0.00 -1.00  1.16899E+00
13 64 -2.55283E+01 -1.45968E+01  80  0.00  0.00 -1.00  1.01237E+00
13 65  3.09592E+01  1.21647E+01  80  0.00  0.00 -1.00  1.01766E+00
13 66 -2.79732E+01  1.45077E+01  80  0.00  0.00 -1.00  1.17177E+00
13 67 -9.13483E+00 -8.98199E+00  80  0.00  0.00 -1.00  1.06246E+00
13 68 -2.07329E-02 -2.81974E+01  80  0.00  0.00 -1.00  1.13151E+00
13 69  6.97493E+00  2.76460E+01  80  0.00  0.00 -1.00  1.16790E+00
13 70  7.20867E+00  3.64327E+01  80  0.00  0.00 -1.00  1.18011E+00
13 71  4.49167E+00 -2.81479E+01  80  0.00  0.00 -1.00  1.00370E+00
13 72  3.86644E+01 -7.29868E+00  80  0.00  0.00 -1.00  1.01778E+00
13 73 -2.86544E+01  5.19188E+00  80  0.00  0.00 -1.00  1.13724E+00
13 74 -1.98299E+01 -9.18846E-01  80  0.00  0.00 -1.00  1.09872E+00
13 75 -2.87756E+00  3.68876E+01  80  0.00  0.00 -1.00  1.08595E+00
13 76 -2.99175E+01 -2.40194E+01  80  0.00  0.00 -1.00  4.26955E+00
13 77 -1.44600E+01  1.03415E+01  80  0.00  0.00 -1.00  9.93561E-01
13 78 -2.98630E+01  1.21003E+01  80  0.00  0.00 -1.00  1.06020E+00
13 79  9.73072E+00  2.42458E+01  80  0.00  0.00 -1.00  1.02540E+00
13 80 -2.01727E+01 -1.88547E+00  80  0.00  0.00 -1.00  1.04950E+00
13 81 -8.85489E+00 -2.37400E+01  80  0.00  0.00 -1.00  1.26978E+00
13 82 -3.77300E+01  3.21339E+01  80  0.00  0.00 -1.00  1.14095E+00
13 83 -5.88022E+00 -2.86383E+01  80  0.00  0.00 -1.00  1.43101E+00
13 84  3.57989E+01 -7.17497E+00  80  0.00  0.00 -1.00  1.15745E+00
13 85 -2.95049E+01  3.08519E+01  80  0.00  0.00 -1.00  9.93676E-01
13 86 -3.26261E+01 -2.70241E+01  80  0.00  0.00 -1.00  1.04377E+00
13 87 -3.43149E+01 -1.07729E+01  80  0.00  0.00 -1.00  1.03879E+00
13 88 -1.97554E+01 -2.91913E+01  80  0.00  0.00 -1.00  9.90792E-01
13 89  2.26522E+01 -3.57542E+00  80  0.00  0.00 -1.00  2.61364E+00
13 90 -1.20381E+01 -3.81599E+00  80  0.00  0.00 -1.00  1.05022E+00
13 91  2.47156E+01  3.45339E+01  80  0.00  0.00 -1.00  1.04389E+00
13 92  1.21317E+01 -2.27801E+01  80  0.00  0.00 -1.00  1.04109E+00
13 93  1.43674E+01  3.27137E+01  80  0.00  0.00 -1.00  1.04112E+00
13 94 -1.99900E+01  2.88688E+01  80  0.00  0.00 -1.00  1.09179E+00
13 95 -2.29902E+00  4.76456E-01  80  0.00  0.00 -1.00  1.68190E+00
13 96  8.03148E+00  2.54049E+01  80  0.00  0.00 -1.00  2.49135E+00
13 97  2.04675E+01 -3.02042E+00  80  0.00  0.00 -1.00  1.02355E+00
13 98  3.61094E+01  1.06191E+01  80  0.00  0.00 -1.00  1.05195E+00
13 99 -4.85359E+00  2.59758E+01  80  0.00  0.00 -1.00  1.83293E+00
13 100  1.51185E+01  1.61765E+01  80  0.00  0.00 -1.00  1.13893E+00
13 101  3.89716E+01  3.63532E+01  80  0.00  0.00 -1.00  1.16551E+00
13 102  2.81016E+01 -1.68547E+01  80  0.00  0.00 -1.00  1.14800E+00
13 103  2.99404E+00  1.15477E+00  80  0.00  0.00 -1.00  1.02000E+00
13 104 -3.17253E+01 -6.87773E+00  80  0.00  0.00 -1.00  1.34485E+00
13 105  6.13731E+00  3.01253E+01  80  0.00  0.00 -1.00  1.04112E+00
13 106 -4.79692E+00  1.83798E+01  80  0.00  0.00 -1.00  1.01218E+00
13 107  2.95411E+01  1.72514E+01  80  0.00  0.00 -1.00  1.06720E+00
13 108  2.40576E+01  1.65228E+01  80  0.00  0.00 -1.00  2.18396E+00
13 109  1.93373E+01 -3.84726E+01  80  0.00  0.00 -1.00  1.23541E+00
13 110  3.08825E+01  1.99898E+00  80  0.00  0.00 -1.00  1.11536E+00
13 111 -2.93419E+00 -3.47845E+01  80  0.00  0.00 -1.00  1.19721E+00
13 112  1.70738E+01 -8.84552E-01  80  0.00  0.00 -1.00  1.01303E+00
13 113  1.34143E+01  1.45639E+01  80  0.00  0.00 -1.00  1.01143E+00
13 114 -2.40356E+01  3.33307E+01  80  0.00  0.00 -1.00  1.00575E+00
13 115  2.92706E+01  3.12015E+01  80  0.00  0.00 -1.00  1.07275E+00
13 116  3.51585E+00 -2.88644E+01  80  0.00  0.00 -1.00  1.84426E+00
13 117 -3.97221E+00  3.91490E+01  80  0.00  0.00 -1.00  1.11778E+00
13 118 -2.27575E+01 -4.31814E+00  80  0.00  0.00 -1.00  9.90579E-01
13 119 -1.47414E+01  1.17275E+00  80  0.00  0.00 -1.00  1.13683E+00
13 120  3.05203E+01 -4.82197E+00  80  0.00  0.00 -1.00  1.63168E+00
13 121 -2.59747E+00  2.45320E+01  80  0.00  0.00 -1.00  1.03211E+00
13 122 -1.07874E+01 -2.30785E+01  80  0.00  0.00 -1.00  9.91082E-01
13 123  3.99293E+01 -2.77117E+01  80  0.00  0.00 -1.00  1.04925E+00
13 124  1.04391E+01  9.30801E+00  80  0.00  0.00 -1.00  9.91487E-01
13 125 -3.99524E+01 -3.99297E+01  80  0.00  0.00 -1.00  1.01052E+00
13 126  2.18682E+01  1.81868E+01  80  0.00  0.00 -1.00  1.13816E+00
13 127 -1.44658E+01 -6.58211E+00  80  0.00  0.00 -1.00  1.03252E+00
13 128  1.45995E+01  1.44449E+01  80  0.00  0.00 -1.00  9.94187E-01
13 129 -2.35791E+01  2.69136E+01  80  0.00  0.00 -1.00  3.88099E+00
13 130  1.67136E+01  2.62966E+01  80  0.00  0.00 -1.00  1.27867E+00
13 131 -3.24361E+01 -3.34610E+01  80  0.00  0.00 -1.00  1.22478E+00
13 132  2.11204E+01  1.03657E+01  80  0.00  0.00 -1.00  1.20996E+00
13 133 -2.28918E+01 -2.29163E+01  80  0.00  0.00 -1.00  1.13904E+00
13 134 -3.35151E+01 -8.89416E+00  80  0.00  0.00 -1.00  1.03858E+00
13 135  3.61728E+01  3.58036E+01  80  0.00  0.00 -1.00  1.12985E+00
13 136 -8.81172E+00 -1.84628E+01  80  0.00  0.00 -1.00  1.00798E+00
13 137  1.53735E+01 -1.72772E+01  80  0.00  0.00 -1.00  1.31921E+00
13 138  2.21493E+01  2.27092E+01  80  0.00  0.00 -1.00  1.12405E+00
13 139 -6.20323E+00 -1.74275E+01  80  0.00  0.00 -1.00  2.68563E+00
13 140 -2.44826E+01 -3.90947E+01  80  0.00  0.00 -1.00  1.01590E+00
13 141 -2.46541E+01  3.86588E+01  80  0.00  0.00 -1.00  1.05597E+00
13 142 -2.04757E+01  2.55781E+01  80  0.00  0.00 -1.00  9.98623E-01
13 143 -2.90836E+01 -8.14852E+00  80  0.00  0.00 -1.00  1.20497E+00
13 144  8.08081E+00 -2.58496E+01  80  0.00  0.00 -1.00  1.13773E+00
13 145  2.62684E+01 -2.73815E+01  80  0.00  0.00 -1.00  1.00761E+00
13 146  3.90350E+01 -1.94265E+01  80  0.00  0.00 -1.00  2.43698E+00
13 147 -2.13121E+01 -3.18690E+01  80  0.00  0.00 -1.00  1.21303E+00
13 148 -2.24472E+01  1.07774E+01  80  0.00  0.00 -1.00  1.02797E+00
13 149  1.56806E+01  2.35816E+01  80  0.00  0.00 -1.00  1.04894E+00
13 150  1.56994E+01  2.02352E+01  80  0.00  0.00 -1.00  1.06226E+00
13 151  1.35616E+01  1.06744E+01  80  0.00  0.00 -1.00  1.02059E+00
13 152 -3.54848E+01  7.85732E+00  80  0.00  0.00 -1.00  1.46157E+00
13 153 -2.18394E+01 -1.44978E+01  80  0.00  0.00 -1.00  1.04421E+00
13 154  1.59867E+01 -3.06050E+01  80  0.00  0.00 -1.00  1.38267E+00
13 155  2.10056E+01  2.08984E+00  80  0.00  0.00 -1.00  1.11220E+00
13 156  4.31290E+00  7.03911E+00  80  0.00  0.00 -1.00  1.32482E+00
13 157 -1.36267E+01  1.62391E+01  80  0.00  0.00 -1.00  1.06458E+00
13 158 -2.85564E+01 -2.70650E+01  80  0.00  0.00 -1.00  1.29778E+00
13 159 -1.17399E+00  2.88181E+01  80  0.00  0.00 -1.00  1.08635E+00
13 160  2.50612E+01  4.54685E+00  80  0.00  0.00 -1.00  1.14428E+00
13 161  1.91197E+01 -1.47194E+01  80  0.00  0.00 -1.00  1.05529E+00
13 162 -2.91734E+01  2.28386E+00  80  0.00  0.00 -1.00  1.03541E+00
13 163 -1.51409E+01  7.04952E+00  80  0.00  0.00 -1.00  9.99462E-01
13 164  1.44669E+00 -5.53219E+00  80  0.00  0.00 -1.00  1.64562E+00
13 165 -1.92926E+01 -1.03819E+01  80  0.00  0.00 -1.00  1.14058E+00
13 166 -8.55860E+00 -4.25074E+00  80  0.00  0.00 -1.00  1.03217E+00
13 167 -1.92831E+00 -8.97350E+00  80  0.00  0.00 -1.00  1.02029E+00
13 168 -1.76566E+01 -3.37390E+01  80  0.00  0.00 -1.00  1.06160E+00
13 169 -1.04206E+01 -1.96862E+01  80  0.00  0.00 -1.00  1.03915E+00
13 170  1.37427E+01  1.40989E+01  80  0.00  0.00 -1.00  9.99919E-01
13 171  1.11490E+00  1.82887E+01  80  0.00  0.00 -1.00  1.33016E+00
13 172  1.76614E+01  3.55802E+01  80  0.00  0.00 -1.00  9.92542E-01
13 173 -3.14423E+00  3.52130E+01  80  0.00  0.00 -1.00  9.92140E-01
13 174 -1.42752E+01 -3.16528E+00  80  0.00  0.00 -1.00  1.13373E+00
13 175  1.37161E+00  1.29084E+01  80  0.00  0.00 -1.00  1.06841E+00
13 176 -7.85337E+00  8.45118E+00  80  0.00  0.00 -1.00  1.15821E+00
13 177  3.89202E+01 -2.79685E+01  80  0.00  0.00 -1.00  1.19209E+00
13 178  1.36079E+01 -1.24946E+01  80  0.00  0.00 -1.00  2.59554E+00
13 179  3.33681E+00  1.82461E+00  80  0.00  0.00 -1.00  1.12992E+00
13 180  2.63391E+01 -3.88040E+01  80  0.00  0.00 -1.00  9.94689E-01
13 181 -1.80632E+01  1.14383E+01  80  0.00  0.00 -1.00  1.36562E+00
13 182  3.69091E+00  3.34278E+01  80  0.00  0.00 -1.00  1.01707E+00
13 183 -1.86709E+01  3.76069E+01  80  0.00  0.00 -1.00  1.04290E+00
13 184 -2.02614E+01  2.75180E+01  80  0.00  0.00 -1.00  1.28744E+00
13 185  1.55219E+01 -3.53989E+00  80  0.00  0.00 -1.00  1.45006E+00
13 186  2.53681E+01 -3.82333E+01  80  0.00  0.00 -1.00  2.24865E+00
13 187 -2.71401E+01  1.65560E+01  80  0.00  0.00 -1.00  1.05620E+00
13 188  1.66261E+01 -5.06893E+00  80  0.00  0.00 -1.00  1.06755E+00
13 189  6.59369E+00  2.01368E+01  80  0.00  0.00 -1.00  1.04501E+00
13 190  3.93226E+01  1.56543E+01  80  0.00  0.00 -1.00  9.98904E-01
13 191 -1.76391E+01  2.03090E+01  80  0.00  0.00 -1.00  1.04243E+00
13 192 -2.63057E+01 -3.96597E+01  80  0.00  0.00 -1.00  1.15344E+00
13 193 -3.44715E-01 -3.36067E+01  80  0.00  0.00 -1.00  9.92845E-01
13 194 -2.69535E+01  3.22641E+01  80  0.00  0.00 -1.00  1.08143E+00
13 195  2.26394E+01  1.97343E+01  80  0.00  0.00 -1.00  9.99938E-01
13 196 -5.08596E+00 -3.94927E+01  80  0.00  0.00 -1.00  1.00270E+00
13 197  6.78297E+00  1.47827E+00  80  0.00  0.00 -1.00  1.00951E+00
13 198 -3.46520E+01  3.52180E+00  80  0.00  0.00 -1.00  1.09935E+00
13 199 -8.82149E+00 -2.27339E+01  80  0.00  0.00 -1.00  1.01527E+00
13 200 -9.13845E+00  1.01489E+01  80  0.00  0.00 -1.00  1.00545E+00
13 201  1.27243E+01  1.67456E+01  80  0.00  0.00 -1.00  1.59367E+00
13 202  3.09290E+00 -1.75769E+01  80  0.00  0.00 -1.00  1.11271E+00
13 203  2.52746E+01 -1.02472E+01  80  0.00  0.00 -1.00  9.90272E-01
13 204  1.48881E+01 -1.51865E+01  80  0.00  0.00 -1.00  1.17407E+00
13 205 -3.92522E+01 -3.16962E+01  80  0.00  0.00 -1.00  1.06116E+00
13 206  1.67679E+00  2.20704E+01  80  0.00  0.00 -1.00  1.11980E+00
13 207 -2.23452E+01 -3.55777E+01  80  0.00  0.00 -1.00  1.29480E+00
13 208 -3.43492E+01 -2.71781E+01  80  0.00  0.00 -1.00  1.07848E+00
13 209  1.79011E+01 -1.62382E+01  80  0.00  0.00 -1.00  1.67372E+00
13 210 -3.59518E+01 -1.77567E+00  80  0.00  0.00 -1.00  1.14369E+00
13 211 -3.42707E+00  1.59906E+00  80  0.00  0.00 -1.00  1.09800E+00
13 212 -4.28083E+00 -2.79751E+01  80  0.00  0.00 -1.00  1.15854E+00
13 213 -1.71246E+01  2.66946E+01  80  0.00  0.00 -1.00  1.51413E+00
13 214  1.56510E+01  6.22208E+00  80  0.00  0.00 -1.00  3.50835E+00
13 215  1.44931E+01 -1.35060E+01  80  0.00  0.00 -1.00  2.09927E+00
13 216 -3.54020E+01  3.89506E+01  80  0.00  0.00 -1.00  1.09182E+00
13 217  3.39144E+00 -3.98674E+01  80  0.00  0.00 -1.00  1.44426E+00
13 218  2.84954E+01 -3.76516E+01  80  0.00  0.00 -1.00  1.00978E+00
13 219 -9.79597E+00 -8.27866E-01  80  0.00  0.00 -1.00  1.07490E+00
13 220  6.09383E+00  1.91167E+01  80  0.00  0.00 -1.00  1.08433E+00
13 221  1.43466E+01  2.90133E+00  80  0.00  0.00 -1.00  1.01431E+00
13 222 -3.71530E+01 -3.01995E+01  80  0.00  0.00 -1.00  1.84588E+00
13 223  3.78684E+01 -2.49380E+01  80  0.00  0.00 -1.00  1.04860E+00
13 224 -1.18945E+01  9.13004E+00  80  0.00  0.00 -1.00  1.00412E+00
13 225  8.60891E+00 -2.99254E+01  80  0.00  0.00 -1.00  1.08155E+00
13 226  4.22895E+00  3.63223E+01  80  0.00  0.00 -1.00  1.07231E+00
13 227 -1.14460E+01  2.70481E+01  80  0.00  0.00 -1.00  1.00039E+00
13 228  3.79402E+01 -1.92789E+01  80  0.00  0.00 -1.00  4.56889E+00
13 229 -1.98778E+01 -6.05314E+00  80  0.00  0.00 -1.00  1.40194E+00
13 230  2.50438E+01  3.18331E+01  80  0.00  0.00 -1.00  1.03688E+00
13 231 -2.04331E+01  2.08494E+01  80  0.00  0.00 -1.00  1.06252E+00
13 232  1.55885E+01 -3.85191E+00  80  0.00  0.00 -1.00  1.02431E+00
13 233 -1.89104E+01  1.32403E+01  80  0.00  0.00 -1.00  1.00843E+00
13 234 -3.06743E+01 -2.32350E+01  80  0.00  0.00 -1.00  1.00569E+00
13 235 -3.09060E+01  3.75797E+00  80  0.00  0.00 -1.00  9.95779E-01
13 236 -3.95137E+01 -2.59221E+01  80  0.00  0.00 -1.00  1.62705E+00
13 237  7.94874E+00 -5.44735E+00  80  0.00  0.00 -1.00  1.00278E+00
13 238 -3.33995E+01  1.49932E+01  80  0.00  0.00 -1.00  1.05114E+00
13 239 -9.97520E+00  2.68965E+01  80  0.00  0.00 -1.00  1.04272E+00
13 240 -3.01090E+01  3.78677E+01  80  0.00  0.00 -1.00  1.32020E+00
13 241 -3.76292E+01 -3.35718E+01  80  0.00  0.00 -1.00  1.01861E+00
13 242 -4.60434E-01  2.15550E+01  80  0.00  0.00 -1.00  1.03233E+00
13 243  3.47224E+01 -1.99876E+01  80  0.00  0.00 -1.00  1.33755E+00
13 244 -1.12274E+01  2.15291E+01  80  0.00  0.00 -1.00  1.03412E+00
13 245 -3.58582E-03  1.99401E+01  80  0.00  0.00 -1.00  1.02817E+00
13 246  1.37523E+01  1.45333E+01  80  0.00  0.00 -1.00  1.01113E+00
13 247  2.05416E+01 -3.70906E+01  80  0.00  0.00 -1.00  1.04161E+00
13 248 -2.15543E+01 -2.22666E+01  80  0.00  0.00 -1.00  1.02032E+00
13 249  5.00816E+00  1.22097E+01  80  0.00  0.00 -1.00  1.05974E+00
13 250  9.32882E+00 -1.02827E+01  80  0.00  0.00 -1.00  1.15817E+00
13 251 -2.20159E+01 -2.13047E+01  80  0.00  0.00 -1.00  1.05257E+00
13 252  1.22409E+01 -2.67258E+01  80  0.00  0.00 -1.00  9.99873E-01
13 253  1.95283E+01 -2.72194E+01  80  0.00  0.00 -1.00  1.13138E+00
13 254 -3.61889E+01  1.29595E+01  80  0.00  0.00 -1.00  1.03936E+00
13 255 -3.00044E+01  3.59326E+01  80  0.00  0.00 -1.00  1.14031E+00
13 256 -1.26556E+00  9.68365E+00  80  0.00  0.00 -1.00  1.05712E+00
13 257  3.31220E+01 -3.85645E+01  80  0.00  0.00 -1.00  1.00309E+00
13 258  7.48363E+00  1.77497E+01  80  0.00  0.00 -1.00  1.01040E+00
13 259 -2.73457E-01 -3.57045E+01  80  0.00  0.00 -1.00  1.07936E+00
13 260 -4.66940E+00  1.53399E+00  80  0.00  0.00 -1.00  1.00010E+00
13 261  2.17555E+01 -3.47715E+01  80  0.00  0.00 -1.00  9.99696E-01
13 262 -4.57678E+00  3.81744E+01  80  0.00  0.00 -1.00  1.06687E+00
13 263 -2.58070E+00 -1.36755E+01  80  0.00  0.00 -1.00  1.03232E+00
13 264 -4.32562E+00  1.94619E+01  80  0.00  0.00 -1.00  1.01365E+00
13 265 -2.35727E+01 -2.62897E+01  80  0.00  0.00 -1.00  1.08853E+00
13 266 -1.01984E+01  3.51780E+01  80  0.00  0.00 -1.00  1.10122E+00
13 267  3.71881E+01 -1.96034E+01  80  0.00  0.00 -1.00  1.45487E+00
13 268 -3.43732E+01 -3.00921E+01  80  0.00  0.00 -1.00  1.22061E+00
13 269  2.10701E+00 -2.71934E+01  80  0.00  0.00 -1.00  6.24890E+00
13 270  1.41657E+00 -3.15852E+01  80  0.00  0.00 -1.00  4.33679E+00
13 271  2.73261E+01 -1.05150E+01  80  0.00  0.00 -1.00  1.04237E+00
13 272 -6.08877E+00 -1.38218E+01  80  0.00  0.00 -1.00  1.10417E+00
13 273  1.70837E+01  6.14206E+00  80  0.00  0.00 -1.00  1.04392E+00
13 274  2.97507E+01  2.06597E+01  80  0.00  0.00 -1.00  1.04076E+00
13 275  2.69278E+01  1.59833E+01  80  0.00  0.00 -1.00  1.01206E+00
13 276 -8.87520E+00  3.48193E+01  80  0.00  0.00 -1.00  1.16501E+00
13 277  8.44820E+00 -1.10333E+01  80  0.00  0.00 -1.00  1.01020E+00
13 278  3.16036E+00 -3.59423E+00  80  0.00  0.00 -1.00  1.04181E+00
13 279 -7.86463E+00 -2.07648E+01  80  0.00  0.00 -1.00  1.04126E+00
13 280 -3.33532E+01 -6.27371E+00  80  0.00  0.00 -1.00  1.06390E+00
13 281 -2.20961E+00 -1.68187E+01  80  0.00  0.00 -1.00  1.18793E+00
13 282 -3.16025E+01 -2.26891E+01  80  0.00  0.00 -1.00  1.38589E+00
13 283  2.41615E+01  2.19511E+00  80  0.00  0.00 -1.00  1.28956E+00
13 284  1.35056E+01  2.90914E+01  80  0.00  0.00 -1.00  1.02307E+00
13 285 -2.05000E+01  1.69251E+01  80  0.00  0.00 -1.00  1.04380E+00
13 286 -1.89070E+01 -9.37429E+00  80  0.00  0.00 -1.00  1.46697E+00
13 287 -3.35196E+01 -3.21899E+00  80  0.00  0.00 -1.00  1.16755E+00
13 288 -2.13707E+01  2.36282E+01  80  0.00  0.00 -1.00  1.02609E+00
13 289 -6.92558E-01 -3.97417E+01  80  0.00  0.00 -1.00  1.03091E+00
13 290 -1.87105E+01  1.31751E+01  80  0.00  0.00 -1.00  3.36441E+00
13 291 -5.98473E+00 -2.50540E+01  80  0.00  0.00 -1.00  1.04430E+00
13 292  3.70780E+01 -2.92769E+01  80  0.00  0.00 -1.00  1.01911E+00
13 293  2.36684E+01  3.56836E+01  80  0.00  0.00 -1.00  1.00730E+00
13 294 -2.63076E+01  8.48009E+00  80  0.00  0.00 -1.00  1.08143E+00
13 295 -3.48957E+01 -1.22007E+01  80  0.00  0.00 -1.00  1.20202E+00
13 296 -1.66026E+01  7.72648E-01  80  0.00  0.00 -1.00  1.02954E+00
13 297  2.60669E+01  2.67471E+01  80  0.00  0.00 -1.00  1.13801E+00
13 298  1.81154E+01 -1.36453E+01  80  0.00  0.00 -1.00  1.00540E+00
13 299  2.41667E+01  1.05411E+01  80  0.00  0.00 -1.00  1.07366E+00
13 300 -3.63728E+01 -3.66864E+01  80  0.00  0.00 -1.00  1.09899E+00
13 301 -2.77348E+01  2.13652E+01  80  0.00  0.00 -1.00  1.42458E+00
13 302 -3.50615E+01  1.54425E+00  80  0.00  0.00 -1.00  1.05967E+00
13 303  3.43320E+01 -2.23588E+01  80  0.00  0.00 -1.00  1.05968E+00
13 304 -2.36350E+01 -3.28806E+01  80  0.00  0.00 -1.00  1.10700E+00
13 305  1.59753E+01  1.65169E+01  80  0.00  0.00 -1.00  9.89725E-01
13 306 -4.29535E-01 -1.90577E+01  80  0.00  0.00 -1.00  1.05871E+00
13 307  1.69257E+01 -9.73072E+00  80  0.00  0.00 -1.00  1.07124E+00
13 308 -2.39484E+01 -2.13914E+01  80  0.00  0.00 -1.00  1.10630E+00
13 309 -5.11230E+00 -2.44013E+00  80  0.00  0.00 -1.00  1.03907E+00
13 310  2.88950E+01  3.81791E+01  80  0.00  0.00 -1.00  9.91157E-01
13 311 -4.43848E+00 -3.72606E+01  80  0.00  0.00 -1.00  1.13659E+00
13 312  1.90172E+00 -3.74689E+01  80  0.00  0.00 -1.00  1.06904E+00
13 313  2.02539E+01  7.32704E+00  80  0.00  0.00 -1.00  1.03866E+00
13 314  2.58313E+01 -1.36337E+01  80  0.00  0.00 -1.00  1.04298E+00
13 315 -2.14338E+01  2.92225E+00  80  0.00  0.00 -1.00  1.10813E+00
13 316 -5.55054E+00 -7.71353E+00  80  0.00  0.00 -1.00  1.12862E+00
13 317  3.89860E+01  3.73528E+01  80  0.00  0.00 -1.00  1.09486E+00
